order_date,first_cate_code,second_cate_code,ord_qty
2017/3/25,301,405,160
2017/3/25,302,408,749
2017/3/25,303,401,693
2017/3/25,303,410,19
2017/3/25,304,409,40
2017/3/25,305,412,1361
2017/3/25,306,402,83
2017/3/25,306,407,2402
2017/3/25,307,403,461
2017/3/25,308,404,2657
2017/3/26,301,405,328
2017/3/26,302,408,994
2017/3/26,303,401,255
2017/3/26,303,410,5
2017/3/26,304,409,205
2017/3/26,305,412,506
2017/3/26,306,402,1611
2017/3/26,306,407,2331
2017/3/26,307,403,1107
2017/3/26,308,404,740
2017/3/27,301,405,64
2017/3/27,302,408,224
2017/3/27,303,401,615
2017/3/27,304,409,22
2017/3/27,305,412,288
2017/3/27,306,402,936
2017/3/27,306,407,1853
2017/3/27,307,403,1062
2017/3/27,308,404,895
2017/3/28,301,405,13
2017/3/28,302,408,169
2017/3/28,303,401,686
2017/3/28,304,409,155
2017/3/28,305,412,1975
2017/3/28,306,402,134
2017/3/28,306,407,1634
2017/3/28,307,403,1003
2017/3/28,308,404,1309
2017/3/29,301,405,328
2017/3/29,302,408,469
2017/3/29,303,401,307
2017/3/29,304,409,47
2017/3/29,305,412,948
2017/3/29,306,402,1409
2017/3/29,306,407,1783
2017/3/29,307,403,684
2017/3/29,308,404,1527
2017/3/3,301,405,41
2017/3/3,302,408,437
2017/3/3,303,401,945
2017/3/3,303,410,14
2017/3/3,304,409,138
2017/3/3,305,412,681
2017/3/3,306,402,8
2017/3/3,306,407,1042
2017/3/3,307,403,193
2017/3/3,308,404,194
2017/3/30,301,405,681
2017/3/30,302,408,746
2017/3/30,303,401,495
2017/3/30,303,406,10
2017/3/30,305,412,1139
2017/3/30,306,402,745
2017/3/30,306,407,1492
2017/3/30,307,403,1194
2017/3/30,308,404,590
2017/3/31,301,405,146
2017/3/31,302,408,1263
2017/3/31,303,401,2587
2017/3/31,303,406,6
2017/3/31,303,410,13
2017/3/31,304,409,164
2017/3/31,305,412,711
2017/3/31,306,402,1780
2017/3/31,306,407,3471
2017/3/31,307,403,992
2017/3/31,308,404,3083
2017/3/4,302,408,377
2017/3/4,303,401,481
2017/3/4,304,409,20
2017/3/4,305,412,652
2017/3/4,306,402,255
2017/3/4,306,407,2666
2017/3/4,307,403,87
2017/3/4,308,404,541
2017/3/5,302,408,167
2017/3/5,303,401,344
2017/3/5,305,412,691
2017/3/5,306,402,356
2017/3/5,306,407,2055
2017/3/5,307,403,1022
2017/3/5,308,404,935
2017/3/6,301,405,89
2017/3/6,302,408,191
2017/3/6,304,409,64
2017/3/6,305,412,991
2017/3/6,306,402,185
2017/3/6,306,407,1911
2017/3/6,307,403,223
2017/3/6,308,404,756
2017/3/7,301,405,138
2017/3/7,302,408,856
2017/3/7,303,401,79
2017/3/7,303,406,18
2017/3/7,303,410,3
2017/3/7,304,409,63
2017/3/7,305,412,167
2017/3/7,306,402,110
2017/3/7,306,407,438
2017/3/7,307,403,667
2017/3/7,308,404,1136
2017/3/8,301,405,241
2017/3/8,302,408,999
2017/3/8,303,401,159
2017/3/8,304,409,24
2017/3/8,305,412,1042
2017/3/8,306,402,82
2017/3/8,306,407,1252
2017/3/8,307,403,185
2017/3/8,308,404,706
2017/3/9,301,405,129
2017/3/9,302,408,706
2017/3/9,303,401,264
2017/3/9,304,409,5
2017/3/9,305,412,3183
2017/3/9,306,402,512
2017/3/9,306,407,1190
2017/3/9,307,403,586
2017/3/9,308,404,547
2017/4/1,301,405,15
2017/4/1,302,408,112
2017/4/1,303,401,23
2017/4/1,303,406,12
2017/4/1,304,409,242
2017/4/1,306,407,1382
2017/4/1,307,403,395
2017/4/1,308,404,1532
2017/4/10,301,405,152
2017/4/10,302,408,812
2017/4/10,303,401,120
2017/4/10,304,409,195
2017/4/10,305,412,116
2017/4/10,306,407,3878
2017/4/10,307,403,905
2017/4/10,308,404,1077
2017/4/11,301,405,13
2017/4/11,302,408,367
2017/4/11,303,401,104
2017/4/11,304,409,25
2017/4/11,305,412,381
2017/4/11,306,402,397
2017/4/11,306,407,2189
2017/4/11,307,403,106
2017/4/11,308,404,1103
2017/4/12,301,405,107
2017/4/12,302,408,917
2017/4/12,303,401,437
2017/4/12,304,409,62
2017/4/12,305,412,97
2017/4/12,306,402,283
2017/4/12,306,407,1457
2017/4/12,307,403,1052
2017/4/12,308,404,1433
2017/4/13,301,405,77
2017/4/13,302,408,2446
2017/4/13,303,401,211
2017/4/13,304,409,7
2017/4/13,305,412,1216
2017/4/13,306,402,227
2017/4/13,306,407,1888
2017/4/13,307,403,452
2017/4/13,308,404,248
2017/4/14,301,405,172
2017/4/14,302,408,194
2017/4/14,303,401,220
2017/4/14,303,406,23
2017/4/14,304,409,715
2017/4/14,305,412,687
2017/4/14,306,407,1218
2017/4/14,307,403,948
2017/4/14,308,404,958
2017/4/15,301,405,181
2017/4/15,302,408,1440
2017/4/15,303,401,222
2017/4/15,305,412,834
2017/4/15,306,402,60
2017/4/15,306,407,1327
2017/4/15,307,403,299
2017/4/15,308,404,533
2017/4/16,301,405,187
2017/4/16,302,408,655
2017/4/16,303,401,683
2017/4/16,304,409,49
2017/4/16,305,412,2292
2017/4/16,306,407,1405
2017/4/16,307,403,613
2017/4/16,308,404,67
2017/4/17,302,408,282
2017/4/17,303,401,362
2017/4/17,303,406,5
2017/4/17,304,409,15
2017/4/17,305,412,200
2017/4/17,306,402,206
2017/4/17,306,407,1419
2017/4/17,307,403,150
2017/4/17,308,404,674
2017/4/18,301,405,70
2017/4/18,302,408,617
2017/4/18,303,401,385
2017/4/18,304,409,61
2017/4/18,305,412,246
2017/4/18,306,407,3782
2017/4/18,307,403,1519
2017/4/18,308,404,366
2017/4/19,301,405,49
2017/4/19,302,408,789
2017/4/19,303,401,141
2017/4/19,303,406,9
2017/4/19,304,409,495
2017/4/19,305,412,357
2017/4/19,306,402,374
2017/4/19,306,407,1779
2017/4/19,307,403,885
2017/4/19,308,404,603
2017/4/2,301,405,130
2017/4/2,302,408,143
2017/4/2,306,407,114
2017/4/2,307,403,283
2017/4/2,308,404,419
2017/4/20,301,405,42
2017/4/20,302,408,696
2017/4/20,303,401,16
2017/4/20,303,406,32
2017/4/20,304,409,67
2017/4/20,305,412,1413
2017/4/20,306,402,145
2017/4/20,306,407,1275
2017/4/20,307,403,635
2017/4/20,308,404,660
2017/4/21,301,405,26
2017/4/21,302,408,569
2017/4/21,303,401,475
2017/4/21,305,412,1481
2017/4/21,306,407,814
2017/4/21,307,403,827
2017/4/21,308,404,229
2017/4/22,301,405,6
2017/4/22,302,408,1251
2017/4/22,303,401,148
2017/4/22,304,409,82
2017/4/22,305,412,228
2017/4/22,306,402,57
2017/4/22,306,407,3065
2017/4/22,307,403,988
2017/4/22,308,404,974
2017/4/23,301,405,41
2017/4/23,302,408,302
2017/4/23,303,401,204
2017/4/23,305,412,311
2017/4/23,306,407,1543
2017/4/23,307,403,556
2017/4/23,308,404,532
2017/4/24,301,405,49
2017/4/24,302,408,802
2017/4/24,303,401,150
2017/4/24,303,406,9
2017/4/24,304,409,111
2017/4/24,305,412,1193
2017/4/24,306,402,30
2017/4/24,306,407,1565
2017/4/24,307,403,128
2017/4/24,308,404,472
2017/4/25,301,405,353
2017/4/25,302,408,1086
2017/4/25,303,401,471
2017/4/25,304,409,84
2017/4/25,305,412,1155
2017/4/25,306,402,45
2017/4/25,306,407,2668
2017/4/25,307,403,1735
2017/4/25,308,404,678
2017/4/26,301,405,83
2017/4/26,302,408,905
2017/4/26,303,401,135
2017/4/26,303,406,4
2017/4/26,304,409,11
2017/4/26,305,412,384
2017/4/26,306,402,227
2017/4/26,306,407,3375
2017/4/26,307,403,461
2017/4/26,308,404,277
2017/4/27,301,405,126
2017/4/27,302,408,1026
2017/4/27,303,401,3161
2017/4/27,303,406,6
2017/4/27,303,410,14
2017/4/27,305,412,1066
2017/4/27,306,402,237
2017/4/27,306,407,3010
2017/4/27,307,403,619
2017/4/27,308,404,858
2017/4/28,301,405,226
2017/4/28,302,408,877
2017/4/28,303,401,411
2017/4/28,303,406,18
2017/4/28,304,409,63
2017/4/28,305,412,695
2017/4/28,306,402,96
2017/4/28,306,407,2622
2017/4/28,307,403,408
2017/4/28,308,404,173
2017/4/29,301,405,56
2017/4/29,302,408,3467
2017/4/29,303,401,548
2017/4/29,303,410,6
2017/4/29,305,412,3176
2017/4/29,306,402,340
2017/4/29,306,407,1289
2017/4/29,307,403,707
2017/4/29,308,404,723
2017/4/3,301,405,64
2017/4/3,306,407,572
2017/4/3,307,403,428
2017/4/3,308,404,1321
2017/4/30,301,405,189
2017/4/30,302,408,991
2017/4/30,303,401,370
2017/4/30,305,412,3836
2017/4/30,306,402,391
2017/4/30,306,407,4461
2017/4/30,307,403,860
2017/4/30,308,404,2180
2017/4/4,306,407,22
2017/4/5,302,408,315
2017/4/5,303,401,590
2017/4/5,305,412,607
2017/4/5,306,402,73
2017/4/5,306,407,1760
2017/4/5,307,403,851
2017/4/5,308,404,241
2017/4/6,302,408,1424
2017/4/6,303,401,507
2017/4/6,305,412,369
2017/4/6,306,407,3759
2017/4/6,307,403,77
2017/4/6,308,404,168
2017/4/7,301,405,78
2017/4/7,302,408,631
2017/4/7,303,401,183
2017/4/7,303,406,9
2017/4/7,304,409,135
2017/4/7,305,412,510
2017/4/7,306,407,3304
2017/4/7,307,403,387
2017/4/7,308,404,931
2017/4/8,301,405,131
2017/4/8,302,408,2170
2017/4/8,303,401,112
2017/4/8,303,410,7
2017/4/8,305,412,284
2017/4/8,306,402,127
2017/4/8,306,407,1322
2017/4/8,307,403,1056
2017/4/8,308,404,2150
2017/4/9,301,405,31
2017/4/9,302,408,1166
2017/4/9,303,401,116
2017/4/9,304,409,90
2017/4/9,305,412,534
2017/4/9,306,402,304
2017/4/9,306,407,2723
2017/4/9,307,403,2930
2017/4/9,308,404,705
2017/5/1,301,405,213
2017/5/1,304,409,127
2017/5/1,307,403,530
2017/5/1,308,404,11
2017/5/10,301,405,292
2017/5/10,302,408,328
2017/5/10,303,401,72
2017/5/10,303,410,10
2017/5/10,304,409,13
2017/5/10,305,412,576
2017/5/10,306,402,20
2017/5/10,306,407,2516
2017/5/10,307,403,298
2017/5/10,308,404,515
2017/5/11,301,405,100
2017/5/11,302,408,1356
2017/5/11,303,401,571
2017/5/11,303,406,13
2017/5/11,304,409,67
2017/5/11,305,412,2250
2017/5/11,306,402,62
2017/5/11,306,407,1572
2017/5/11,307,403,984
2017/5/11,308,404,446
2017/5/12,301,405,50
2017/5/12,302,408,1217
2017/5/12,303,401,254
2017/5/12,304,409,955
2017/5/12,305,412,616
2017/5/12,306,407,1672
2017/5/12,307,403,273
2017/5/12,308,404,2161
2017/5/13,301,405,87
2017/5/13,302,408,932
2017/5/13,303,401,135
2017/5/13,305,412,106
2017/5/13,306,407,1662
2017/5/13,307,403,1159
2017/5/13,308,404,669
2017/5/14,301,405,358
2017/5/14,302,408,317
2017/5/14,303,401,323
2017/5/14,304,409,123
2017/5/14,305,412,1495
2017/5/14,306,402,79
2017/5/14,306,407,2749
2017/5/14,307,403,1251
2017/5/14,308,404,599
2017/5/15,301,405,389
2017/5/15,302,408,679
2017/5/15,303,401,321
2017/5/15,304,409,103
2017/5/15,305,412,317
2017/5/15,306,407,976
2017/5/15,307,403,3498
2017/5/15,308,404,502
2017/5/16,301,405,216
2017/5/16,302,408,537
2017/5/16,303,401,232
2017/5/16,304,409,1018
2017/5/16,305,412,773
2017/5/16,306,402,6
2017/5/16,306,407,1543
2017/5/16,307,403,1323
2017/5/16,308,404,2367
2017/5/17,301,405,111
2017/5/17,302,408,119
2017/5/17,303,401,306
2017/5/17,304,409,133
2017/5/17,305,412,1459
2017/5/17,306,402,62
2017/5/17,306,407,2750
2017/5/17,307,403,503
2017/5/17,308,404,419
2017/5/18,301,405,30
2017/5/18,302,408,415
2017/5/18,303,401,32
2017/5/18,303,410,7
2017/5/18,304,409,7
2017/5/18,305,412,369
2017/5/18,306,402,68
2017/5/18,306,407,1787
2017/5/18,307,403,931
2017/5/18,308,404,1093
2017/5/19,301,405,36
2017/5/19,302,408,563
2017/5/19,303,401,355
2017/5/19,303,410,6
2017/5/19,304,409,831
2017/5/19,305,412,273
2017/5/19,306,407,1830
2017/5/19,307,403,2531
2017/5/19,308,404,2692
2017/5/2,301,405,34
2017/5/2,302,408,82
2017/5/2,304,409,39
2017/5/2,306,407,1409
2017/5/2,307,403,186
2017/5/2,308,404,179
2017/5/20,301,405,413
2017/5/20,302,408,308
2017/5/20,303,401,104
2017/5/20,303,406,14
2017/5/20,304,409,104
2017/5/20,305,412,890
2017/5/20,306,402,13
2017/5/20,306,407,3059
2017/5/20,307,403,1488
2017/5/20,308,404,594
2017/5/21,301,405,203
2017/5/21,302,408,262
2017/5/21,303,401,339
2017/5/21,305,412,817
2017/5/21,306,402,103
2017/5/21,306,407,1727
2017/5/21,307,403,734
2017/5/21,308,404,1178
2017/5/22,301,405,196
2017/5/22,302,408,690
2017/5/22,303,401,179
2017/5/22,304,409,11
2017/5/22,305,412,109
2017/5/22,306,402,7
2017/5/22,306,407,1348
2017/5/22,308,404,1363
2017/5/23,301,405,8
2017/5/23,302,408,632
2017/5/23,303,401,26
2017/5/23,303,406,5
2017/5/23,305,412,334
2017/5/23,306,402,195
2017/5/23,306,407,3349
2017/5/23,307,403,930
2017/5/23,308,404,908
2017/5/24,301,405,232
2017/5/24,302,408,1368
2017/5/24,303,401,363
2017/5/24,303,410,27
2017/5/24,305,412,873
2017/5/24,306,402,22
2017/5/24,306,407,2038
2017/5/24,307,403,481
2017/5/24,308,404,477
2017/5/25,301,405,259
2017/5/25,302,408,650
2017/5/25,303,401,884
2017/5/25,303,406,101
2017/5/25,304,409,31
2017/5/25,305,412,871
2017/5/25,306,402,102
2017/5/25,306,407,3271
2017/5/25,307,403,115
2017/5/25,308,404,1405
2017/5/26,301,405,55
2017/5/26,302,408,846
2017/5/26,303,401,411
2017/5/26,303,406,25
2017/5/26,303,410,10
2017/5/26,304,409,79
2017/5/26,305,412,876
2017/5/26,306,402,106
2017/5/26,306,407,1895
2017/5/26,307,403,667
2017/5/26,308,404,164
2017/5/27,301,405,413
2017/5/27,302,408,1497
2017/5/27,303,401,757
2017/5/27,303,406,13
2017/5/27,305,412,1212
2017/5/27,306,407,7830
2017/5/27,307,403,176
2017/5/27,308,404,283
2017/5/28,301,405,543
2017/5/28,302,408,2517
2017/5/28,303,401,1190
2017/5/28,303,406,19
2017/5/28,304,409,49
2017/5/28,305,412,434
2017/5/28,306,402,209
2017/5/28,306,407,2407
2017/5/28,307,403,1048
2017/5/28,308,404,960
2017/5/29,301,405,96
2017/5/29,302,408,774
2017/5/29,303,401,182
2017/5/29,304,409,87
2017/5/29,305,412,673
2017/5/29,306,407,963
2017/5/29,307,403,1209
2017/5/29,308,404,324
2017/5/3,301,405,14
2017/5/3,302,408,66
2017/5/3,303,401,15
2017/5/3,303,406,8
2017/5/3,305,412,10
2017/5/3,306,407,2282
2017/5/3,307,403,41
2017/5/3,308,404,555
2017/5/30,301,405,189
2017/5/30,302,408,75
2017/5/30,303,401,175
2017/5/30,304,409,75
2017/5/30,306,407,151
2017/5/30,307,403,4
2017/5/30,308,404,349
2017/5/31,301,405,565
2017/5/31,302,408,14
2017/5/31,304,409,179
2017/5/31,305,412,4
2017/5/31,306,407,1268
2017/5/31,307,403,221
2017/5/31,308,404,919
2017/5/4,302,408,67
2017/5/4,303,401,237
2017/5/4,305,412,752
2017/5/4,306,407,2510
2017/5/4,307,403,24
2017/5/4,308,404,144
2017/5/5,301,405,17
2017/5/5,302,408,1093
2017/5/5,303,401,152
2017/5/5,303,406,6
2017/5/5,303,410,9
2017/5/5,304,409,21
2017/5/5,305,412,53
2017/5/5,306,407,1530
2017/5/5,307,403,747
2017/5/5,308,404,430
2017/5/6,301,405,53
2017/5/6,302,408,82
2017/5/6,303,401,139
2017/5/6,304,409,15
2017/5/6,305,412,148
2017/5/6,306,402,102
2017/5/6,306,407,469
2017/5/6,307,403,342
2017/5/6,308,404,799
2017/5/7,301,405,595
2017/5/7,302,408,185
2017/5/7,303,401,13
2017/5/7,305,412,134
2017/5/7,306,407,541
2017/5/7,307,403,721
2017/5/7,308,404,115
2017/5/8,301,405,71
2017/5/8,302,408,919
2017/5/8,303,401,8
2017/5/8,303,410,37
2017/5/8,305,412,583
2017/5/8,306,402,9
2017/5/8,306,407,924
2017/5/8,307,403,970
2017/5/8,308,404,1823
2017/5/9,301,405,107
2017/5/9,302,408,1677
2017/5/9,303,401,87
2017/5/9,303,406,10
2017/5/9,304,409,599
2017/5/9,305,412,548
2017/5/9,306,407,3970
2017/5/9,307,403,325
2017/5/9,308,404,1518
2017/6/1,302,408,61
2017/6/1,305,412,88
2017/6/1,306,402,317
2017/6/1,306,407,2647
2017/6/10,301,405,264
2017/6/10,302,408,1064
2017/6/10,303,401,81
2017/6/10,304,409,83
2017/6/10,305,412,1764
2017/6/10,306,407,2500
2017/6/10,307,403,804
2017/6/10,308,404,788
2017/6/11,301,405,1232
2017/6/11,302,408,116
2017/6/11,303,401,20
2017/6/11,304,409,19
2017/6/11,305,412,52
2017/6/11,306,402,17
2017/6/11,306,407,2658
2017/6/11,307,403,643
2017/6/11,308,404,25
2017/6/12,301,405,68
2017/6/12,302,408,245
2017/6/12,303,401,72
2017/6/12,304,409,10
2017/6/12,305,412,15
2017/6/12,306,407,1293
2017/6/12,307,403,104
2017/6/12,308,404,616
2017/6/13,301,405,230
2017/6/13,302,408,1257
2017/6/13,303,401,368
2017/6/13,303,406,30
2017/6/13,303,410,9
2017/6/13,305,412,435
2017/6/13,306,407,1933
2017/6/13,307,403,930
2017/6/13,308,404,536
2017/6/14,301,405,47
2017/6/14,302,408,372
2017/6/14,303,401,272
2017/6/14,303,406,8
2017/6/14,305,412,404
2017/6/14,306,407,1433
2017/6/14,307,403,322
2017/6/14,308,404,539
2017/6/15,301,405,15
2017/6/15,302,408,898
2017/6/15,303,401,95
2017/6/15,303,410,8
2017/6/15,304,409,309
2017/6/15,305,412,675
2017/6/15,306,402,15
2017/6/15,306,407,1014
2017/6/15,307,403,448
2017/6/15,308,404,839
2017/6/16,301,405,304
2017/6/16,302,408,552
2017/6/16,303,401,407
2017/6/16,305,412,1111
2017/6/16,306,407,1795
2017/6/16,307,403,193
2017/6/16,308,404,512
2017/6/17,301,405,4
2017/6/17,302,408,1079
2017/6/17,303,401,248
2017/6/17,303,406,6
2017/6/17,304,409,28
2017/6/17,305,412,461
2017/6/17,306,407,5971
2017/6/17,307,403,541
2017/6/17,308,404,685
2017/6/18,302,408,498
2017/6/18,303,401,463
2017/6/18,304,409,19
2017/6/18,305,412,116
2017/6/18,306,407,3079
2017/6/18,307,403,818
2017/6/18,308,404,634
2017/6/19,301,405,173
2017/6/19,304,409,38
2017/6/19,305,412,103
2017/6/19,306,407,1578
2017/6/19,307,403,166
2017/6/19,308,404,588
2017/6/2,302,408,45
2017/6/2,303,401,2
2017/6/2,306,402,51
2017/6/2,306,407,373
2017/6/20,301,405,34
2017/6/20,302,408,748
2017/6/20,303,401,421
2017/6/20,303,406,14
2017/6/20,303,410,14
2017/6/20,305,412,682
2017/6/20,306,402,10
2017/6/20,306,407,1113
2017/6/20,307,403,240
2017/6/20,308,404,881
2017/6/21,301,405,153
2017/6/21,302,408,490
2017/6/21,303,401,1371
2017/6/21,303,410,31
2017/6/21,304,409,5
2017/6/21,305,412,614
2017/6/21,306,407,1480
2017/6/21,307,403,339
2017/6/21,308,404,2437
2017/6/22,301,405,94
2017/6/22,302,408,386
2017/6/22,303,401,494
2017/6/22,303,406,22
2017/6/22,303,410,20
2017/6/22,305,412,191
2017/6/22,306,402,4
2017/6/22,306,407,1784
2017/6/22,307,403,1234
2017/6/22,308,404,1199
2017/6/23,301,405,67
2017/6/23,302,408,108
2017/6/23,303,401,632
2017/6/23,303,406,61
2017/6/23,303,410,25
2017/6/23,304,409,17
2017/6/23,305,412,320
2017/6/23,306,402,296
2017/6/23,306,407,693
2017/6/23,307,403,667
2017/6/23,308,404,214
2017/6/24,301,405,31
2017/6/24,302,408,2195
2017/6/24,303,401,505
2017/6/24,303,406,36
2017/6/24,303,410,8
2017/6/24,305,412,577
2017/6/24,306,407,4205
2017/6/24,307,403,427
2017/6/24,308,404,1411
2017/6/25,301,405,107
2017/6/25,302,408,483
2017/6/25,303,401,291
2017/6/25,303,406,18
2017/6/25,304,409,127
2017/6/25,305,412,678
2017/6/25,306,407,1121
2017/6/25,307,403,725
2017/6/25,308,404,1967
2017/6/26,301,405,383
2017/6/26,302,408,956
2017/6/26,303,401,92
2017/6/26,303,410,23
2017/6/26,305,412,8
2017/6/26,306,407,3009
2017/6/26,307,403,460
2017/6/26,308,404,729
2017/6/27,301,405,68
2017/6/27,302,408,146
2017/6/27,303,401,1065
2017/6/27,304,409,214
2017/6/27,305,412,1903
2017/6/27,306,402,7
2017/6/27,306,407,2650
2017/6/27,307,403,138
2017/6/27,308,404,225
2017/6/28,301,405,105
2017/6/28,302,408,770
2017/6/28,303,401,476
2017/6/28,303,410,24
2017/6/28,304,409,33
2017/6/28,305,412,211
2017/6/28,306,402,588
2017/6/28,306,407,376
2017/6/28,307,403,468
2017/6/28,308,404,596
2017/6/29,301,405,138
2017/6/29,302,408,2845
2017/6/29,303,401,790
2017/6/29,303,406,7
2017/6/29,304,409,56
2017/6/29,305,412,548
2017/6/29,306,402,214
2017/6/29,306,407,2850
2017/6/29,307,403,947
2017/6/29,308,404,2061
2017/6/3,301,405,111
2017/6/3,303,401,1107
2017/6/3,305,412,116
2017/6/3,306,402,241
2017/6/3,306,407,2839
2017/6/3,307,403,98
2017/6/3,308,404,15
2017/6/30,301,405,75
2017/6/30,302,408,28
2017/6/30,304,409,111
2017/6/30,307,403,2006
2017/6/30,308,404,1891
2017/6/4,302,408,98
2017/6/4,305,412,1318
2017/6/4,306,407,477
2017/6/5,302,408,49
2017/6/5,304,409,46
2017/6/5,305,412,37
2017/6/5,306,407,305
2017/6/5,307,403,285
2017/6/5,308,404,176
2017/6/6,301,405,47
2017/6/6,302,408,83
2017/6/6,303,401,224
2017/6/6,303,406,13
2017/6/6,304,409,66
2017/6/6,305,412,85
2017/6/6,306,402,8
2017/6/6,306,407,1406
2017/6/6,307,403,163
2017/6/6,308,404,896
2017/6/7,301,405,42
2017/6/7,302,408,179
2017/6/7,303,401,38
2017/6/7,303,406,15
2017/6/7,304,409,12
2017/6/7,305,412,139
2017/6/7,306,402,2
2017/6/7,306,407,1459
2017/6/7,307,403,22
2017/6/7,308,404,386
2017/6/8,301,405,30
2017/6/8,302,408,194
2017/6/8,303,401,220
2017/6/8,303,410,4
2017/6/8,305,412,1154
2017/6/8,306,407,3196
2017/6/8,307,403,359
2017/6/8,308,404,40
2017/6/9,301,405,113
2017/6/9,302,408,216
2017/6/9,303,401,535
2017/6/9,305,412,713
2017/6/9,306,407,2873
2017/6/9,307,403,148
2017/6/9,308,404,496
2017/7/1,302,408,544
2017/7/1,303,401,10
2017/7/1,305,412,20
2017/7/1,306,402,50
2017/7/1,306,407,1208
2017/7/1,307,403,48
2017/7/1,308,404,33
2017/7/10,302,408,675
2017/7/10,303,401,88
2017/7/10,305,412,174
2017/7/10,306,402,68
2017/7/10,306,407,338
2017/7/10,307,403,589
2017/7/10,308,404,297
2017/7/11,302,408,337
2017/7/11,303,401,36
2017/7/11,303,406,12
2017/7/11,303,410,5
2017/7/11,304,409,32
2017/7/11,305,412,650
2017/7/11,306,402,10
2017/7/11,306,407,785
2017/7/11,307,403,283
2017/7/11,308,404,1259
2017/7/12,301,405,420
2017/7/12,302,408,626
2017/7/12,303,401,475
2017/7/12,304,409,20
2017/7/12,305,412,505
2017/7/12,306,402,117
2017/7/12,306,407,1818
2017/7/12,307,403,558
2017/7/12,308,404,1315
2017/7/13,301,405,287
2017/7/13,302,408,298
2017/7/13,303,401,210
2017/7/13,303,406,15
2017/7/13,303,410,14
2017/7/13,304,409,136
2017/7/13,305,412,306
2017/7/13,306,407,2494
2017/7/13,307,403,45
2017/7/13,308,404,737
2017/7/14,301,405,309
2017/7/14,302,408,833
2017/7/14,303,401,155
2017/7/14,303,410,7
2017/7/14,304,409,44
2017/7/14,305,412,51
2017/7/14,306,402,9
2017/7/14,306,407,1002
2017/7/14,307,403,190
2017/7/14,308,404,252
2017/7/15,301,405,18
2017/7/15,302,408,116
2017/7/15,303,401,269
2017/7/15,303,406,12
2017/7/15,304,409,32
2017/7/15,305,412,149
2017/7/15,306,407,765
2017/7/15,307,403,386
2017/7/15,308,404,82
2017/7/16,301,405,177
2017/7/16,302,408,996
2017/7/16,303,401,204
2017/7/16,306,407,432
2017/7/16,307,403,243
2017/7/17,301,405,175
2017/7/17,302,408,153
2017/7/17,303,401,14
2017/7/17,304,409,111
2017/7/17,305,412,133
2017/7/17,306,407,1173
2017/7/17,307,403,177
2017/7/17,308,404,747
2017/7/18,301,405,130
2017/7/18,302,408,1000
2017/7/18,303,401,132
2017/7/18,303,406,6
2017/7/18,305,412,35
2017/7/18,306,407,1616
2017/7/18,307,403,270
2017/7/18,308,404,544
2017/7/19,301,405,231
2017/7/19,302,408,222
2017/7/19,303,406,24
2017/7/19,303,410,5
2017/7/19,306,407,710
2017/7/19,307,403,216
2017/7/19,308,404,513
2017/7/2,302,408,130
2017/7/2,303,401,166
2017/7/2,305,412,349
2017/7/2,306,407,248
2017/7/2,307,403,104
2017/7/20,301,405,171
2017/7/20,302,408,1413
2017/7/20,304,409,89
2017/7/20,306,407,391
2017/7/20,307,403,322
2017/7/20,308,404,292
2017/7/21,301,405,325
2017/7/21,302,408,463
2017/7/21,303,401,51
2017/7/21,305,412,115
2017/7/21,306,407,754
2017/7/21,307,403,506
2017/7/21,308,404,393
2017/7/22,301,405,180
2017/7/22,302,408,131
2017/7/22,305,412,488
2017/7/22,306,407,2030
2017/7/22,307,403,1108
2017/7/22,308,404,499
2017/7/23,301,405,20
2017/7/23,302,408,1674
2017/7/23,304,409,69
2017/7/23,306,402,143
2017/7/23,306,407,1413
2017/7/23,307,403,86
2017/7/23,308,404,549
2017/7/24,301,405,62
2017/7/24,302,408,229
2017/7/24,303,401,10
2017/7/24,304,409,8
2017/7/24,305,412,5
2017/7/24,306,402,4
2017/7/24,306,407,807
2017/7/24,307,403,83
2017/7/24,308,404,154
2017/7/25,301,405,141
2017/7/25,302,408,572
2017/7/25,303,401,233
2017/7/25,303,410,18
2017/7/25,304,409,56
2017/7/25,305,412,745
2017/7/25,306,407,1537
2017/7/25,307,403,446
2017/7/25,308,404,739
2017/7/26,301,405,375
2017/7/26,302,408,133
2017/7/26,303,401,100
2017/7/26,303,406,27
2017/7/26,303,410,19
2017/7/26,304,409,5
2017/7/26,305,412,234
2017/7/26,306,402,15
2017/7/26,306,407,1731
2017/7/26,307,403,531
2017/7/26,308,404,1368
2017/7/27,301,405,204
2017/7/27,302,408,371
2017/7/27,303,401,492
2017/7/27,305,412,3054
2017/7/27,306,402,5
2017/7/27,306,407,1304
2017/7/27,307,403,733
2017/7/27,308,404,758
2017/7/28,301,405,64
2017/7/28,302,408,361
2017/7/28,303,401,81
2017/7/28,303,406,9
2017/7/28,303,410,9
2017/7/28,305,412,134
2017/7/28,306,402,781
2017/7/28,306,407,294
2017/7/28,307,403,417
2017/7/28,308,404,197
2017/7/29,301,405,63
2017/7/29,302,408,435
2017/7/29,303,401,215
2017/7/29,303,406,10
2017/7/29,305,412,602
2017/7/29,306,402,265
2017/7/29,306,407,753
2017/7/29,307,403,1423
2017/7/29,308,404,285
2017/7/3,302,408,422
2017/7/3,303,401,323
2017/7/3,305,412,509
2017/7/3,306,407,1066
2017/7/3,307,403,32
2017/7/3,308,404,15
