,order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,price_total
37039,2017/12/23,103,21027,302,408,offline,938.0,91,85358.0
37040,2017/12/23,102,20688,303,401,offline,1488.0,7,10416.0
37041,2017/12/23,102,20688,303,401,offline,1479.0,24,35496.0
37042,2017/12/23,103,20649,308,404,offline,2562.0,6,15372.0
37043,2017/12/23,102,20014,307,403,offline,357.0,27,9639.0
37044,2017/12/23,103,21601,306,407,offline,573.0,9,5157.0
37045,2017/12/23,103,21719,306,407,offline,1318.0,1,1318.0
37046,2017/12/23,102,21775,302,408,offline,1062.0,8,8496.0
37047,2017/12/23,101,20922,305,412,offline,1568.0,1,1568.0
37048,2017/12/23,101,20459,305,412,offline,1760.0,8,14080.0
37049,2017/12/23,101,21690,303,401,offline,495.0,2,990.0
37050,2017/12/23,101,21314,308,404,offline,759.0,401,304359.0
37051,2017/12/23,101,20151,305,412,offline,615.0,9,5535.0
37052,2017/12/23,102,20305,305,412,offline,733.0,9,6597.0
37053,2017/12/23,102,21646,305,412,offline,737.0,5,3685.0
37054,2017/12/23,101,21909,303,401,offline,2753.0,59,162427.0
37055,2017/12/23,101,22021,307,403,offline,474.0,91,43134.0
37056,2017/12/23,101,21524,307,403,offline,423.0,138,58374.0
37057,2017/12/23,103,20753,308,404,offline,1396.0,72,100512.0
37058,2017/12/23,105,21977,307,403,online,832.0,20,16640.0
37059,2017/12/23,105,20002,303,406,offline,1963.0,9,17667.0
37060,2017/12/23,105,21081,307,403,online,461.0,35,16135.0
37061,2017/12/23,105,22021,307,403,online,524.0,49,25676.0
37062,2017/12/23,102,22056,302,408,offline,973.0,11,10703.0
37063,2017/12/23,102,20688,303,401,offline,1403.0,7,9821.0
37064,2017/12/23,105,21716,307,403,online,859.0,35,30065.0
37065,2017/12/23,105,21750,306,407,online,1261.4,7,8829.800000000001
37066,2017/12/23,105,21984,306,407,online,952.5,9,8572.5
37067,2017/12/23,105,20248,306,402,online,351.0,5,1755.0
37068,2017/12/23,102,20739,305,412,offline,1040.0,6,6240.0
37069,2017/12/23,105,21255,306,407,online,988.2,3,2964.6000000000004
37070,2017/12/23,105,20545,305,412,online,94.0,6,564.0
37071,2017/12/23,105,21229,305,412,online,314.3,40,12572.0
37072,2017/12/23,103,20224,307,403,offline,660.0,109,71940.0
37073,2017/12/23,102,21271,306,407,offline,503.0,204,102612.0
37074,2017/12/23,103,21472,306,407,offline,884.0,206,182104.0
37075,2017/12/23,101,20283,306,407,offline,642.0,8,5136.0
37076,2017/12/23,101,21601,306,407,offline,562.0,8,4496.0
37077,2017/12/23,102,21394,306,407,offline,687.0,8,5496.0
37078,2017/12/23,102,20424,306,407,offline,1331.0,5,6655.0
37079,2017/12/23,102,21260,301,405,offline,1080.0,147,158760.0
37080,2017/12/23,102,21225,306,407,offline,1052.0,23,24196.0
37081,2017/12/23,103,21561,306,407,offline,849.0,2,1698.0
37082,2017/12/23,103,21883,306,407,offline,648.0,2,1296.0
37083,2017/12/23,103,21814,306,407,offline,726.0,1,726.0
37084,2017/12/23,103,22038,306,407,offline,913.0,3,2739.0
37085,2017/12/23,103,20813,302,408,offline,882.0,25,22050.0
37086,2017/12/23,103,21044,302,408,offline,1115.0,9,10035.0
37087,2017/12/23,103,21027,302,408,offline,947.0,6,5682.0
37088,2017/12/23,101,21814,306,407,offline,728.0,9,6552.0
37089,2017/12/23,103,21003,306,407,offline,678.0,8,5424.0
37090,2017/12/23,102,21271,306,407,offline,520.0,56,29120.0
37091,2017/12/23,103,20422,302,408,offline,2464.0,4,9856.0
37092,2017/12/23,103,20953,302,408,offline,997.0,34,33898.0
37093,2017/12/23,103,21540,302,408,offline,1164.0,3,3492.0
37094,2017/12/23,103,20504,307,403,offline,309.0,62,19158.0
37095,2017/12/23,103,21995,306,407,offline,800.0,107,85600.0
37096,2017/12/23,103,21284,306,407,offline,998.0,5,4990.0
37097,2017/12/23,101,21271,306,407,offline,502.0,4,2008.0
37098,2017/12/23,101,21468,305,412,offline,322.0,2,644.0
37099,2017/12/23,101,20206,305,412,offline,664.0,3,1992.0
37100,2017/12/23,101,21118,305,412,offline,487.0,6,2922.0
37101,2017/12/23,101,21883,306,407,offline,650.0,3,1950.0
37102,2017/12/23,101,20720,303,401,offline,1057.0,8,8456.0
37103,2017/12/23,101,21003,306,407,offline,665.0,8,5320.0
37104,2017/12/23,102,20596,302,408,offline,2458.0,8,19664.0
37105,2017/12/23,102,22048,306,407,offline,725.0,3,2175.0
37106,2017/12/23,103,21644,303,401,offline,252.0,4,1008.0
37107,2017/12/23,103,20424,306,407,offline,1335.0,3,4005.0
37108,2017/12/23,101,21920,305,412,offline,851.0,55,46805.0
37109,2017/12/23,101,21809,307,403,offline,507.0,245,124215.0
37110,2017/12/24,102,20504,307,403,offline,318.0,308,97944.0
37111,2017/12/24,105,21759,302,408,online,1940.0,12,23280.0
37112,2017/12/24,105,21326,307,403,online,445.0,205,91225.0
37113,2017/12/24,102,20739,305,412,offline,1072.0,11,11792.0
37114,2017/12/24,102,21027,302,408,offline,961.0,3,2883.0
37115,2017/12/24,102,22056,302,408,offline,966.0,5,4830.0
37116,2017/12/24,102,20328,306,407,offline,888.0,3,2664.0
37117,2017/12/24,103,21462,308,404,offline,2364.0,79,186756.0
37118,2017/12/24,105,20803,304,409,offline,1596.0,1455,2322180.0
37119,2017/12/24,103,20227,308,404,offline,1106.0,9,9954.0
37120,2017/12/24,103,20704,307,403,offline,516.0,6,3096.0
37121,2017/12/24,105,20206,305,412,online,880.0,116,102080.0
37122,2017/12/24,105,20743,305,412,online,396.3,33,13077.9
37123,2017/12/24,105,20085,301,405,online,1054.0,212,223448.0
37124,2017/12/24,101,20006,307,403,offline,618.0,24,14832.0
37125,2017/12/24,102,20810,306,407,offline,782.0,8,6256.0
37126,2017/12/24,102,21249,307,403,offline,362.0,255,92310.0
37127,2017/12/24,102,21076,302,408,offline,1445.0,3,4335.0
37128,2017/12/24,102,21129,302,408,offline,1263.0,89,112407.0
37129,2017/12/24,103,20357,301,405,offline,911.0,12,10932.0
37130,2017/12/24,103,20033,307,403,offline,1219.0,56,68264.0
37131,2017/12/24,102,21314,308,404,offline,770.0,6,4620.0
37132,2017/12/24,102,20323,305,412,offline,111.0,21,2331.0
37133,2017/12/24,103,20089,307,403,offline,966.0,56,54096.0
37134,2017/12/24,101,21314,308,404,offline,757.0,146,110522.0
37135,2017/12/24,101,21779,307,403,offline,651.0,18,11718.0
37136,2017/12/24,101,21974,306,407,offline,1732.0,8,13856.0
37137,2017/12/24,101,21225,306,407,offline,1105.0,12,13260.0
37138,2017/12/25,102,21076,302,408,offline,1491.0,11,16401.0
37139,2017/12/25,105,20413,306,407,online,972.0,14,13608.0
37140,2017/12/25,102,22052,302,408,offline,2692.0,3,8076.0
37141,2017/12/25,103,21027,302,408,offline,946.0,10,9460.0
37142,2017/12/25,102,20542,302,408,offline,696.0,70,48720.0
37143,2017/12/25,103,20996,306,407,offline,488.0,103,50264.0
37144,2017/12/25,103,21271,306,407,offline,525.0,407,213675.0
37145,2017/12/25,103,20973,306,407,offline,597.0,407,242979.0
37146,2017/12/25,102,21731,301,405,offline,441.0,34,14994.0
37147,2017/12/25,105,20261,304,409,offline,1442.0,85,122570.0
37148,2017/12/25,101,20192,308,404,offline,762.0,485,369570.0
37149,2017/12/25,105,21562,306,407,online,600.0,50,30000.0
37150,2017/12/25,105,22005,308,404,online,2145.0,66,141570.0
37151,2017/12/25,105,20814,301,405,online,546.0,61,33306.0
37152,2017/12/25,105,21878,305,412,online,302.5,4,1210.0
37153,2017/12/25,105,21840,302,408,online,1689.0,10,16890.0
37154,2017/12/25,105,20248,306,402,online,401.0,65,26065.0
37155,2017/12/25,105,21619,306,402,online,337.0,106,35722.0
37156,2017/12/25,105,21619,306,402,online,347.0,5,1735.0
37157,2017/12/25,105,20093,306,407,online,799.0,8,6392.0
37158,2017/12/25,105,20945,306,407,online,1520.0,18,27360.0
37159,2017/12/25,105,20229,306,407,online,1598.0,7,11186.0
37160,2017/12/25,105,21253,306,407,online,800.0,17,13600.0
37161,2017/12/25,105,21359,306,407,online,983.0,22,21626.0
37162,2017/12/25,105,20038,307,403,online,688.0,31,21328.0
37163,2017/12/25,105,20929,308,404,online,2714.0,54,146556.0
37164,2017/12/25,105,20512,308,404,online,1649.0,78,128622.0
37165,2017/12/25,102,20224,307,403,offline,653.0,254,165862.0
37166,2017/12/25,102,20492,307,403,offline,342.0,284,97128.0
37167,2017/12/25,105,20932,303,401,offline,978.0,53,51834.0
37168,2017/12/25,105,21637,305,412,offline,1816.0,9,16344.0
37169,2017/12/25,105,20135,303,401,offline,829.0,12,9948.0
37170,2017/12/25,102,20795,307,403,offline,366.0,101,36966.0
37171,2017/12/25,102,22046,305,412,offline,1355.0,8,10840.0
37172,2017/12/25,102,20090,302,408,offline,787.0,7,5509.0
37173,2017/12/25,102,20932,303,401,offline,977.0,104,101608.0
37174,2017/12/25,105,21663,306,407,offline,883.0,3,2649.0
37175,2017/12/25,105,20747,302,408,offline,1257.0,11,13827.0
37176,2017/12/25,105,21619,306,402,offline,309.0,11,3399.0
37177,2017/12/25,105,20391,306,407,offline,1043.0,9,9387.0
37178,2017/12/25,105,20945,306,407,offline,1235.0,20,24700.0
37179,2017/12/25,101,21271,306,407,offline,525.0,6,3150.0
37180,2017/12/25,101,20328,306,407,offline,902.0,8,7216.0
37181,2017/12/25,101,20717,303,401,offline,2298.0,45,103410.0
37182,2017/12/25,101,21057,303,401,offline,1116.0,11,12276.0
37183,2017/12/25,101,21379,305,412,offline,1085.0,4,4340.0
37184,2017/12/25,101,21314,308,404,offline,757.0,58,43906.0
37185,2017/12/25,101,20224,307,403,offline,654.0,151,98754.0
37186,2017/12/25,102,21168,308,404,offline,2877.0,37,106449.0
37187,2017/12/25,102,21398,308,404,offline,1504.0,37,55648.0
37188,2017/12/25,102,21978,307,403,offline,363.0,404,146652.0
37189,2017/12/25,102,21342,302,408,offline,729.0,25,18225.0
37190,2017/12/25,103,21762,307,403,offline,1503.0,71,106713.0
37191,2017/12/25,102,20956,307,403,offline,1145.0,9,10305.0
37192,2017/12/25,101,20492,307,403,offline,319.0,103,32857.0
37193,2017/12/25,103,20014,307,403,offline,361.0,826,298186.0
37194,2017/12/25,101,21054,308,404,offline,1982.0,57,112974.0
37195,2017/12/26,102,20700,306,407,offline,1600.28,6,9601.68
37196,2017/12/26,102,20443,303,410,offline,1581.0,10,15810.0
37197,2017/12/26,102,20014,307,403,offline,361.0,470,169670.0
37198,2017/12/26,102,21249,307,403,offline,368.0,81,29808.0
37199,2017/12/26,103,21260,301,405,offline,1077.0,7,7539.0
37200,2017/12/26,103,21003,306,407,offline,674.0,230,155020.0
37201,2017/12/26,103,20227,308,404,offline,1214.0,7,8498.0
37202,2017/12/26,102,20739,305,412,offline,1092.0,7,7644.0
37203,2017/12/26,102,21054,308,404,offline,1978.0,143,282854.0
37204,2017/12/26,102,21379,305,412,offline,1591.21,7,11138.470000000001
37205,2017/12/26,102,21003,306,407,offline,646.0,10,6460.0
37206,2017/12/26,102,20960,306,407,offline,1738.19,3,5214.57
37207,2017/12/26,102,21558,302,408,offline,9440.28,7,66081.96
37208,2017/12/26,102,20056,302,408,offline,4727.78,1,4727.78
37209,2017/12/26,102,22056,302,408,offline,1602.27,8,12818.16
37210,2017/12/26,101,21974,306,407,offline,1123.0,10,11230.0
37211,2017/12/26,101,20252,306,407,offline,1157.0,15,17355.0
37212,2017/12/26,103,20014,307,403,offline,367.0,208,76336.0
37213,2017/12/26,101,20501,306,407,offline,758.0,6,4548.0
37214,2017/12/26,102,20586,306,407,offline,979.0,3,2937.0
37215,2017/12/26,102,21974,306,407,offline,1097.0,3,3291.0
37216,2017/12/26,102,20688,303,401,offline,1418.0,8,11344.0
37217,2017/12/26,102,20712,306,407,offline,777.0,4,3108.0
37218,2017/12/26,101,21524,307,403,offline,465.0,21,9765.0
37219,2017/12/26,101,21601,306,407,offline,531.0,2,1062.0
37220,2017/12/26,101,21521,306,407,offline,755.0,8,6040.0
37221,2017/12/26,101,21039,306,407,offline,744.0,9,6696.0
37222,2017/12/26,101,21913,306,407,offline,1084.0,19,20596.0
37223,2017/12/26,105,20248,306,402,online,319.0,8,2552.0
37224,2017/12/26,101,21249,307,403,offline,362.0,1876,679112.0
37225,2017/12/26,101,21314,308,404,offline,762.0,296,225552.0
37226,2017/12/26,101,21274,305,412,offline,235.0,3,705.0
37227,2017/12/26,105,21304,302,408,online,786.0,7,5502.0
37228,2017/12/26,105,20560,306,407,online,777.0,7,5439.0
37229,2017/12/26,105,21026,306,407,online,675.0,8,5400.0
37230,2017/12/26,105,21641,306,407,online,912.0,4,3648.0
37231,2017/12/26,105,20003,301,405,online,787.0,114,89718.0
37232,2017/12/26,105,20284,304,409,offline,914.0,62,56668.0
37233,2017/12/26,105,21532,304,409,offline,1877.0,19,35663.0
37234,2017/12/26,105,20251,303,406,offline,1611.0,3,4833.0
37235,2017/12/26,105,20002,303,406,offline,1964.0,8,15712.0
37236,2017/12/26,105,21123,303,406,offline,1206.0,7,8442.0
37237,2017/12/26,105,21641,306,407,online,1099.0,14,15386.0
37238,2017/12/26,105,20248,306,402,online,398.0,196,78008.0
37239,2017/12/26,102,20815,306,407,offline,676.0,7,4732.0
37240,2017/12/26,105,20900,306,407,online,904.0,13,11752.0
37241,2017/12/26,105,21053,306,407,online,607.0,7,4249.0
37242,2017/12/26,105,20568,306,407,online,1009.0,36,36324.0
37243,2017/12/26,105,21641,306,407,online,902.0,9,8118.0
37244,2017/12/26,105,20223,306,407,online,907.0,5,4535.0
37245,2017/12/26,105,21820,306,407,online,1195.0,2,2390.0
37246,2017/12/26,105,20714,305,412,online,767.0,9,6903.0
37247,2017/12/26,105,21838,306,407,online,992.5,9,8932.5
37248,2017/12/26,105,20085,301,405,online,1046.0,8,8368.0
37249,2017/12/26,105,20413,306,407,online,893.0,12,10716.0
37250,2017/12/26,103,20414,308,404,offline,1567.0,12,18804.0
37251,2017/12/26,103,21271,306,407,offline,519.0,94,48786.0
37252,2017/12/26,103,21995,306,407,offline,802.0,204,163608.0
37253,2017/12/26,101,21957,306,407,offline,1003.0,4,4012.0
37254,2017/12/26,101,20947,306,407,offline,1002.0,6,6012.0
37255,2017/12/26,105,21909,303,401,offline,2740.0,5,13700.0
37256,2017/12/26,105,20596,302,408,offline,2463.0,4,9852.0
37257,2017/12/26,105,20648,305,412,offline,232.0,11,2552.0
37258,2017/12/26,102,22047,306,407,offline,1000.0,11,11000.0
37259,2017/12/26,102,20584,306,407,offline,778.0,9,7002.0
37260,2017/12/26,102,20230,306,407,offline,869.0,12,10428.0
37261,2017/12/26,102,20780,306,407,offline,929.0,10,9290.0
37262,2017/12/26,103,20422,302,408,offline,2416.0,8,19328.0
37263,2017/12/26,105,21185,307,403,offline,1383.0,9,12447.0
37264,2017/12/26,105,21902,308,404,offline,1128.0,3,3384.0
37265,2017/12/26,103,20661,302,408,offline,926.0,13,12038.0
37266,2017/12/26,105,21779,307,403,offline,976.0,41,40016.0
37267,2017/12/26,105,20413,306,407,offline,830.0,10,8300.0
37268,2017/12/26,105,21881,306,407,offline,534.0,4,2136.0
37269,2017/12/26,105,20843,306,407,offline,1492.0,8,11936.0
37270,2017/12/26,105,21394,306,407,offline,707.0,84,59388.0
37271,2017/12/26,105,20389,302,408,offline,1184.0,10,11840.0
37272,2017/12/26,105,20768,308,404,offline,1771.0,6,10626.0
37273,2017/12/26,105,21000,301,405,offline,2022.0,4,8088.0
37274,2017/12/26,105,21601,306,407,offline,574.0,5,2870.0
37275,2017/12/26,102,20323,305,412,offline,97.0,6,582.0
37276,2017/12/26,102,21809,307,403,offline,518.0,7,3626.0
37277,2017/12/26,102,21883,306,407,offline,599.0,2,1198.0
37278,2017/12/26,103,20089,307,403,offline,854.0,10,8540.0
37279,2017/12/26,102,21521,306,407,offline,807.0,6,4842.0
37280,2017/12/26,101,20596,302,408,offline,2460.0,8,19680.0
37281,2017/12/26,101,20922,305,412,offline,1561.0,8,12488.0
37282,2017/12/26,101,21168,308,404,offline,2877.0,32,92064.0
37283,2017/12/26,102,21462,308,404,offline,2366.0,6,14196.0
37284,2017/12/26,102,20973,306,407,offline,532.0,7,3724.0
37285,2017/12/26,102,20283,306,407,offline,603.0,2,1206.0
37286,2017/12/26,102,21561,306,407,offline,732.0,7,5124.0
37287,2017/12/26,102,21978,307,403,offline,351.0,9,3159.0
37288,2017/12/26,102,21255,306,407,offline,912.0,5,4560.0
37289,2017/12/26,102,20573,306,407,offline,686.0,9,6174.0
37290,2017/12/26,102,20413,306,407,offline,828.0,12,9936.0
37291,2017/12/26,102,20996,306,407,offline,447.0,6,2682.0
37292,2017/12/26,102,21913,306,407,offline,1100.0,14,15400.0
37293,2017/12/27,102,21974,306,407,offline,1097.0,9,9873.0
37294,2017/12/27,102,20587,306,407,offline,925.0,10,9250.0
37295,2017/12/27,102,21221,306,407,offline,1438.0,8,11504.0
37296,2017/12/27,102,21610,306,407,offline,609.0,4,2436.0
37297,2017/12/27,102,20720,303,401,offline,1057.0,51,53907.0
37298,2017/12/27,101,20693,308,404,offline,583.0,817,476311.0
37299,2017/12/27,101,21054,308,404,offline,1984.0,106,210304.0
37300,2017/12/27,101,21978,307,403,offline,365.0,185,67525.0
37301,2017/12/27,101,21617,303,401,offline,2513.0,14,35182.0
37302,2017/12/27,102,21284,306,407,offline,896.0,8,7168.0
37303,2017/12/27,102,21561,306,407,offline,736.0,5,3680.0
37304,2017/12/27,102,20693,308,404,offline,591.0,975,576225.0
37305,2017/12/27,102,20795,307,403,offline,371.0,87,32277.0
37306,2017/12/27,101,21779,307,403,offline,663.0,356,236028.0
37307,2017/12/27,105,20796,304,409,offline,1598.0,18,28764.0
37308,2017/12/27,105,22021,307,403,online,512.0,11,5632.0
37309,2017/12/27,105,20248,306,402,online,393.0,107,42051.0
37310,2017/12/27,105,21356,306,407,online,1182.0,31,36642.0
37311,2017/12/27,105,20476,307,403,online,1156.0,17,19652.0
37312,2017/12/27,105,21731,301,405,online,504.0,192,96768.0
37313,2017/12/27,105,20865,308,404,online,1536.0,35,53760.0
37314,2017/12/27,103,20996,306,407,offline,351.0,4,1404.0
37315,2017/12/27,103,21003,306,407,offline,583.0,4,2332.0
37316,2017/12/27,103,20717,303,401,offline,2252.0,25,56300.0
37317,2017/12/27,103,20250,306,407,offline,695.0,4,2780.0
37318,2017/12/27,103,20045,306,407,offline,621.0,8,4968.0
37319,2017/12/27,103,20729,306,407,offline,1064.0,10,10640.0
37320,2017/12/27,105,20587,306,407,offline,931.0,3,2793.0
37321,2017/12/27,105,21183,307,403,offline,531.0,4,2124.0
37322,2017/12/27,103,20992,303,411,offline,2926.0,4,11704.0
37323,2017/12/27,101,21521,306,407,offline,883.0,10,8830.0
37324,2017/12/27,102,21260,301,405,offline,1073.0,209,224257.0
37325,2017/12/27,103,21249,307,403,offline,369.0,2929,1080801.0
37326,2017/12/27,102,20892,306,407,offline,1691.0,6,10146.0
37327,2017/12/27,102,21200,307,403,offline,478.0,7,3346.0
37328,2017/12/28,102,21978,307,403,offline,380.0,5,1900.0
37329,2017/12/28,102,20504,307,403,offline,309.0,849,262341.0
37330,2017/12/28,102,21738,308,404,offline,1767.0,11,19437.0
37331,2017/12/28,103,20840,303,401,offline,2381.0,25,59525.0
37332,2017/12/28,103,21617,303,401,offline,2508.0,9,22572.0
37333,2017/12/28,102,22056,302,408,offline,960.0,8,7680.0
37334,2017/12/28,102,20135,303,401,offline,853.0,4,3412.0
37335,2017/12/28,102,20193,302,408,offline,3565.0,7,24955.0
37336,2017/12/28,102,20587,306,407,offline,959.0,8,7672.0
37337,2017/12/28,102,20996,306,407,offline,498.0,5,2490.0
37338,2017/12/28,103,21346,306,407,offline,1710.0,13,22230.0
37339,2017/12/28,101,21978,307,403,offline,361.0,125,45125.0
37340,2017/12/28,101,20886,303,410,offline,6388.0,13,83044.0
37341,2017/12/28,105,21468,305,412,online,322.0,51,16422.0
37342,2017/12/28,105,20058,303,401,online,1449.0,622,901278.0
37343,2017/12/28,105,20944,301,405,online,678.0,9,6102.0
37344,2017/12/28,105,20830,307,403,online,667.0,82,54694.0
37345,2017/12/28,105,20343,304,409,offline,906.0,95,86070.0
37346,2017/12/28,105,20796,304,409,offline,1608.0,7,11256.0
37347,2017/12/28,101,21909,303,401,offline,2742.0,17,46614.0
37348,2017/12/28,105,20633,306,407,online,1405.0,22,30910.0
37349,2017/12/28,105,20413,306,407,online,967.0,135,130545.0
37350,2017/12/28,102,22035,305,412,offline,2275.0,17,38675.0
37351,2017/12/28,102,21068,305,412,offline,323.0,19,6137.0
37352,2017/12/28,105,21946,306,407,online,1441.0,20,28820.0
37353,2017/12/28,105,21631,302,408,online,1688.0,15,25320.0
37354,2017/12/28,105,20055,304,409,offline,2016.0,3,6048.0
37355,2017/12/28,105,20868,308,404,offline,2652.0,13,34476.0
37356,2017/12/28,105,21284,306,407,offline,998.0,13,12974.0
37357,2017/12/28,105,21913,306,407,offline,1156.0,17,19652.0
37358,2017/12/28,105,20916,306,407,offline,552.0,9,4968.0
37359,2017/12/28,105,21081,307,403,offline,463.0,55,25465.0
37360,2017/12/28,103,21129,302,408,offline,1266.0,27,34182.0
37361,2017/12/28,103,20717,303,401,offline,2263.0,27,61101.0
37362,2017/12/28,102,20596,302,408,offline,2528.0,203,513184.0
37363,2017/12/28,103,21240,302,408,offline,1403.0,58,81374.0
37364,2017/12/28,103,20886,303,410,offline,6388.0,11,70268.0
37365,2017/12/28,105,21001,305,412,offline,1019.0,5,5095.0
37366,2017/12/28,103,20953,302,408,offline,994.0,52,51688.0
37367,2017/12/28,103,20014,307,403,offline,359.0,604,216836.0
37368,2017/12/28,102,20244,308,404,offline,1417.0,580,821860.0
37369,2017/12/28,105,21663,306,407,offline,883.0,5,4415.0
37370,2017/12/28,102,22081,303,401,offline,2517.0,8,20136.0
37371,2017/12/28,102,21314,308,404,offline,769.0,411,316059.0
37372,2017/12/28,102,21626,308,404,offline,2357.0,4,9428.0
37373,2017/12/28,105,20703,302,408,offline,1011.0,6,6066.0
37374,2017/12/28,105,20789,302,408,offline,1295.0,8,10360.0
37375,2017/12/28,105,22038,306,407,offline,910.0,8,7280.0
37376,2017/12/28,105,21548,306,407,offline,869.0,13,11297.0
37377,2017/12/28,105,21103,306,407,offline,778.0,13,10114.0
37378,2017/12/28,105,21027,302,408,offline,936.0,5,4680.0
37379,2017/12/28,105,20813,302,408,offline,899.0,6,5394.0
37380,2017/12/28,105,21456,306,407,offline,1112.0,6,6672.0
37381,2017/12/28,105,20583,306,407,offline,475.0,14,6650.0
37382,2017/12/29,103,21435,308,404,offline,386.0,139,53654.0
37383,2017/12/29,101,20693,308,404,offline,593.0,407,241351.0
37384,2017/12/29,102,20109,302,408,offline,811.0,113,91643.0
37385,2017/12/29,102,20392,306,407,offline,585.92,3,1757.7599999999998
37386,2017/12/29,101,20932,303,401,offline,989.0,7,6923.0
37387,2017/12/29,101,21462,308,404,offline,2357.0,301,709457.0
37388,2017/12/29,101,20357,301,405,offline,1007.0,89,89623.0
37389,2017/12/29,101,20525,301,405,offline,881.0,68,59908.0
37390,2017/12/29,105,20284,304,409,offline,911.0,395,359845.0
37391,2017/12/29,105,20251,303,406,offline,1952.0,7,13664.0
37392,2017/12/29,105,20227,308,404,online,1105.0,219,241995.0
37393,2017/12/29,105,21183,307,403,online,517.0,27,13959.0
37394,2017/12/29,105,20911,301,405,online,1374.0,11,15114.0
37395,2017/12/29,102,21240,302,408,offline,1452.0,12,17424.0
37396,2017/12/29,105,21255,306,407,online,980.2,4,3920.8
37397,2017/12/29,102,20014,307,403,offline,359.0,394,141446.0
37398,2017/12/29,105,20727,302,408,offline,1285.0,10,12850.0
37399,2017/12/29,105,21819,306,402,offline,311.0,11,3421.0
37400,2017/12/29,105,20932,303,401,offline,981.0,7,6867.0
37401,2017/12/29,105,20016,303,401,offline,844.0,9,7596.0
37402,2017/12/29,105,20527,303,406,offline,2115.0,4,8460.0
37403,2017/12/29,105,20206,305,412,offline,667.0,8,5336.0
37404,2017/12/29,105,20424,306,407,offline,1174.0,29,34046.0
37405,2017/12/29,105,21762,307,403,offline,1653.0,5,8265.0
37406,2017/12/29,102,20956,307,403,offline,1149.0,16,18384.0
37407,2017/12/29,105,20944,301,405,offline,609.0,2,1218.0
37408,2017/12/29,105,21814,306,407,offline,726.0,222,161172.0
37409,2017/12/29,105,21883,306,407,offline,652.0,9,5868.0
37410,2017/12/29,105,21390,306,407,offline,951.0,8,7608.0
37411,2017/12/29,105,22081,303,401,offline,2509.0,9,22581.0
37412,2017/12/29,102,21314,308,404,offline,763.0,291,222033.0
37413,2017/12/29,102,20014,307,403,offline,371.0,14,5194.0
37414,2017/12/29,102,20227,308,404,offline,1207.0,109,131563.0
37415,2017/12/29,103,21472,306,407,offline,860.0,10,8600.0
37416,2017/12/29,102,20693,308,404,offline,659.0,364,239876.0
37417,2017/12/29,102,21238,308,404,offline,1452.0,279,405108.0
37418,2017/12/30,102,20693,308,404,offline,581.0,1036,601916.0
37419,2017/12/30,101,20523,308,404,offline,777.0,330,256410.0
37420,2017/12/30,101,21054,308,404,offline,1869.0,12,22428.0
37421,2017/12/30,103,20227,308,404,offline,1119.0,659,737421.0
37422,2017/12/30,101,20030,307,403,offline,1417.0,13,18421.0
37423,2017/12/30,105,21157,308,404,online,1122.0,136,152592.0
37424,2017/12/30,105,20862,307,403,online,562.0,18,10116.0
37425,2017/12/30,105,20416,301,405,online,855.0,10,8550.0
37426,2017/12/30,105,20343,304,409,offline,916.0,38,34808.0
37427,2017/12/30,105,21157,308,404,online,1312.0,6,7872.0
37428,2017/12/30,105,20648,305,412,offline,233.0,8,1864.0
37429,2017/12/30,101,21314,308,404,offline,760.0,6,4560.0
37430,2017/12/30,105,21549,307,403,offline,539.0,9,4851.0
37431,2017/12/30,105,20877,308,404,offline,720.0,67,48240.0
37432,2017/12/30,105,20150,304,409,offline,1238.0,9,11142.0
37433,2017/12/30,105,20261,304,409,offline,1586.0,8,12688.0
37434,2017/12/30,102,21232,307,403,offline,941.0,69,64929.0
37435,2017/12/30,102,21249,307,403,offline,364.0,24,8736.0
37436,2017/12/30,105,21909,303,401,offline,2739.0,5,13695.0
37437,2017/12/30,103,21762,307,403,offline,1517.0,14,21238.0
37438,2017/12/30,103,21809,307,403,offline,542.0,207,112194.0
37439,2017/12/31,105,20452,301,405,online,1677.0,42,70434.0
37440,2017/12/31,105,20768,308,404,online,1503.0,108,162324.0
37441,2017/12/31,105,20150,304,409,offline,1133.0,20,22660.0
37442,2017/12/31,105,20085,301,405,online,967.0,64,61888.0
37443,2017/12/31,105,21157,308,404,online,1117.0,145,161965.0
37444,2017/12/31,105,20003,301,405,online,867.0,268,232356.0
37445,2017/12/31,102,20414,308,404,offline,1463.0,91,133133.0
37446,2017/12/31,103,21249,307,403,offline,352.0,179,63008.0
37447,2017/12/31,105,21183,307,403,online,518.0,420,217560.0
37448,2017/12/31,102,21200,307,403,offline,548.0,104,56992.0
37449,2017/12/31,102,21537,306,407,offline,1500.0,9,13500.0
37450,2017/12/31,101,21249,307,403,offline,353.0,506,178618.0
37451,2018/1/1,105,21326,307,403,online,454.0,23,10442.0
37452,2018/1/1,105,22021,307,403,online,510.0,113,57630.0
37453,2018/1/2,105,21735,306,407,online,1233.0,8,9864.0
37454,2018/1/2,105,20229,306,407,online,1598.0,21,33558.0
37455,2018/1/2,105,20945,306,407,online,1517.0,58,87986.0
37456,2018/1/2,102,21775,302,408,offline,1064.0,11,11704.0
37457,2018/1/2,102,21170,302,408,offline,2370.0,12,28440.0
